Set	Gene
WM_Neuropil	ENSG00000231394
WM_Neuropil	ENSG00000005981
WM_Neuropil	ENSG00000133612
WM_Neuropil	ENSG00000283631
WM_Neuropil	ENSG00000130988
WM_Neuropil	ENSG00000184194
WM_Neuropil	ENSG00000189401
WM_Neuropil	ENSG00000147166
WM_Neuropil	ENSG00000158427
WM_Neuropil	ENSG00000123572
WM_Neuropil	ENSG00000133131
WM_Neuropil	ENSG00000203950
WM_Neuropil	ENSG00000197140
WM_Neuropil	ENSG00000165102
WM_Neuropil	ENSG00000246528
WM_Neuropil	ENSG00000254162
WM_Neuropil	ENSG00000253282
WM_Neuropil	ENSG00000126233
WM_Neuropil	ENSG00000254389
WM_Neuropil	ENSG00000137073
WM_Neuropil	ENSG00000165280
WM_Neuropil	ENSG00000283486
WM_Neuropil	ENSG00000229311
WM_Neuropil	ENSG00000185963
WM_Neuropil	ENSG00000129749
WM_Neuropil	ENSG00000180210
WM_Neuropil	ENSG00000236935
WM_Neuropil	ENSG00000256034
WM_Neuropil	ENSG00000271584
WM_Neuropil	ENSG00000233117
WM_Neuropil	ENSG00000134470
WM_Neuropil	ENSG00000237797
WM_Neuropil	ENSG00000283930
WM_Neuropil	ENSG00000277288
WM_Neuropil	ENSG00000229227
WM_Neuropil	ENSG00000075891
WM_Neuropil	ENSG00000196865
WM_Neuropil	ENSG00000235049
WM_Neuropil	ENSG00000197905
WM_Neuropil	ENSG00000277935
WM_Neuropil	ENSG00000214700
WM_Neuropil	ENSG00000276136
WM_Neuropil	ENSG00000258017
WM_Neuropil	ENSG00000257671
WM_Neuropil	ENSG00000037965
WM_Neuropil	ENSG00000248576
WM_Neuropil	ENSG00000170627
WM_Neuropil	ENSG00000205323
WM_Neuropil	ENSG00000111087
WM_Neuropil	ENSG00000139428
WM_Neuropil	ENSG00000122986
WM_Neuropil	ENSG00000270482
WM_Neuropil	ENSG00000226792
WM_Neuropil	ENSG00000136110
WM_Neuropil	ENSG00000166091
WM_Neuropil	ENSG00000136305
WM_Neuropil	ENSG00000258998
WM_Neuropil	ENSG00000273888
WM_Neuropil	ENSG00000131951
WM_Neuropil	ENSG00000258891
WM_Neuropil	ENSG00000186073
WM_Neuropil	ENSG00000275636
WM_Neuropil	ENSG00000104142
WM_Neuropil	ENSG00000273925
WM_Neuropil	ENSG00000273674
WM_Neuropil	ENSG00000275120
WM_Neuropil	ENSG00000140519
WM_Neuropil	ENSG00000259736
WM_Neuropil	ENSG00000196547
WM_Neuropil	ENSG00000258483
WM_Neuropil	ENSG00000162004
WM_Neuropil	ENSG00000232196
WM_Neuropil	ENSG00000261066
WM_Neuropil	ENSG00000184110
WM_Neuropil	ENSG00000260052
WM_Neuropil	ENSG00000172828
WM_Neuropil	ENSG00000213380
WM_Neuropil	ENSG00000261602
WM_Neuropil	ENSG00000247324
WM_Neuropil	ENSG00000261717
WM_Neuropil	ENSG00000034713
WM_Neuropil	ENSG00000261390
WM_Neuropil	ENSG00000272911
WM_Neuropil	ENSG00000141456
WM_Neuropil	ENSG00000174327
WM_Neuropil	ENSG00000266538
WM_Neuropil	ENSG00000170298
WM_Neuropil	ENSG00000266369
WM_Neuropil	ENSG00000131746
WM_Neuropil	ENSG00000264558
WM_Neuropil	ENSG00000141294
WM_Neuropil	ENSG00000008294
WM_Neuropil	ENSG00000108387
WM_Neuropil	ENSG00000224738
WM_Neuropil	ENSG00000108654
WM_Neuropil	ENSG00000264272
WM_Neuropil	ENSG00000167851
WM_Neuropil	ENSG00000132478
WM_Neuropil	ENSG00000182687
WM_Neuropil	ENSG00000185262
WM_Neuropil	ENSG00000172361
WM_Neuropil	ENSG00000101751
WM_Neuropil	ENSG00000198796
WM_Neuropil	ENSG00000197971
WM_Neuropil	ENSG00000186458
WM_Neuropil	ENSG00000101307
WM_Neuropil	ENSG00000279082
WM_Neuropil	ENSG00000277449
WM_Neuropil	ENSG00000101126
WM_Neuropil	ENSG00000198768
WM_Neuropil	ENSG00000275812
WM_Neuropil	ENSG00000172232
WM_Neuropil	ENSG00000274447
WM_Neuropil	ENSG00000130254
WM_Neuropil	ENSG00000205744
WM_Neuropil	ENSG00000196110
WM_Neuropil	ENSG00000267082
WM_Neuropil	ENSG00000177599
WM_Neuropil	ENSG00000179284
WM_Neuropil	ENSG00000275091
WM_Neuropil	ENSG00000123159
WM_Neuropil	ENSG00000216490
WM_Neuropil	ENSG00000177558
WM_Neuropil	ENSG00000267796
WM_Neuropil	ENSG00000105290
WM_Neuropil	ENSG00000230510
WM_Neuropil	ENSG00000142230
WM_Neuropil	ENSG00000129450
WM_Neuropil	ENSG00000187474
WM_Neuropil	ENSG00000258405
WM_Neuropil	ENSG00000213020
WM_Neuropil	ENSG00000198346
WM_Neuropil	ENSG00000268266
WM_Neuropil	ENSG00000278847
WM_Neuropil	ENSG00000232348
WM_Neuropil	ENSG00000176728
WM_Neuropil	ENSG00000100024
WM_Neuropil	ENSG00000223704
WM_Neuropil	ENSG00000213888
WM_Neuropil	ENSG00000183486
WM_Neuropil	ENSG00000283051
WM_Neuropil	ENSG00000236663
WM_Neuropil	ENSG00000160307
Layer1_Neuropil	ENSG00000123689
Layer1_Neuropil	ENSG00000181092
Layer1_Neuropil	ENSG00000196616
Layer1_Neuropil	ENSG00000281508
Layer1_Neuropil	ENSG00000175445
Layer1_Neuropil	ENSG00000104332
Layer1_Neuropil	ENSG00000170323
Layer1_Neuropil	ENSG00000173432
Layer1_Neuropil	ENSG00000167996
Layer1_Neuropil	ENSG00000124935
Layer1_Neuropil	ENSG00000110484
Layer1_Neuropil	ENSG00000008394
Layer1_Neuropil	ENSG00000176194
Layer1_Neuropil	ENSG00000197766
Layer1_Neuropil	ENSG00000160182
Layer1_Neuropil	ENSG00000198888
Layer1_Neuropil	ENSG00000198763
Layer1_Neuropil	ENSG00000198804
Layer1_Neuropil	ENSG00000198712
Layer1_Neuropil	ENSG00000228253
Layer1_Neuropil	ENSG00000198899
Layer1_Neuropil	ENSG00000198938
Layer1_Neuropil	ENSG00000198840
Layer1_Neuropil	ENSG00000212907
Layer1_Neuropil	ENSG00000198886
Layer1_Neuropil	ENSG00000198786
Layer1_Neuropil	ENSG00000198727
Layer2_Neuropil	ENSG00000094963
Layer2_Neuropil	ENSG00000123689
Layer2_Neuropil	ENSG00000163145
Layer2_Neuropil	ENSG00000170323
Layer2_Neuropil	ENSG00000134339
Layer2_Neuropil	ENSG00000173432
Layer2_Neuropil	ENSG00000167286
Layer2_Neuropil	ENSG00000167588
Layer2_Neuropil	ENSG00000250451
Layer2_Neuropil	ENSG00000197696
Layer2_Neuropil	ENSG00000166819
Layer2_Neuropil	ENSG00000197766
Layer2_Neuropil	ENSG00000128310
Layer2_Neuropil	ENSG00000198888
Layer2_Neuropil	ENSG00000198763
Layer2_Neuropil	ENSG00000198804
Layer2_Neuropil	ENSG00000198899
Layer2_Neuropil	ENSG00000198938
Layer2_Neuropil	ENSG00000198886
Layer2_Neuropil	ENSG00000198727
Layer3_Neuropil	ENSG00000237330
Layer3_Neuropil	ENSG00000272004
Layer3_Neuropil	ENSG00000284668
Layer3_Neuropil	ENSG00000009724
Layer3_Neuropil	ENSG00000225387
Layer3_Neuropil	ENSG00000162545
Layer3_Neuropil	ENSG00000158825
Layer3_Neuropil	ENSG00000142676
Layer3_Neuropil	ENSG00000158022
Layer3_Neuropil	ENSG00000197245
Layer3_Neuropil	ENSG00000227278
Layer3_Neuropil	ENSG00000231090
Layer3_Neuropil	ENSG00000097033
Layer3_Neuropil	ENSG00000224616
Layer3_Neuropil	ENSG00000155363
Layer3_Neuropil	ENSG00000228035
Layer3_Neuropil	ENSG00000228127
Layer3_Neuropil	ENSG00000198162
Layer3_Neuropil	ENSG00000092607
Layer3_Neuropil	ENSG00000244619
Layer3_Neuropil	ENSG00000234190
Layer3_Neuropil	ENSG00000203812
Layer3_Neuropil	ENSG00000143418
Layer3_Neuropil	ENSG00000196754
Layer3_Neuropil	ENSG00000169418
Layer3_Neuropil	ENSG00000270361
Layer3_Neuropil	ENSG00000237390
Layer3_Neuropil	ENSG00000273160
Layer3_Neuropil	ENSG00000260360
Layer3_Neuropil	ENSG00000123689
Layer3_Neuropil	ENSG00000228792
Layer3_Neuropil	ENSG00000232347
Layer3_Neuropil	ENSG00000177535
Layer3_Neuropil	ENSG00000234818
Layer3_Neuropil	ENSG00000157992
Layer3_Neuropil	ENSG00000224739
Layer3_Neuropil	ENSG00000217702
Layer3_Neuropil	ENSG00000065911
Layer3_Neuropil	ENSG00000115325
Layer3_Neuropil	ENSG00000273196
Layer3_Neuropil	ENSG00000259916
Layer3_Neuropil	ENSG00000204588
Layer3_Neuropil	ENSG00000226856
Layer3_Neuropil	ENSG00000115112
Layer3_Neuropil	ENSG00000237574
Layer3_Neuropil	ENSG00000283303
Layer3_Neuropil	ENSG00000223631
Layer3_Neuropil	ENSG00000232125
Layer3_Neuropil	ENSG00000229647
Layer3_Neuropil	ENSG00000079308
Layer3_Neuropil	ENSG00000239498
Layer3_Neuropil	ENSG00000135899
Layer3_Neuropil	ENSG00000168393
Layer3_Neuropil	ENSG00000187288
Layer3_Neuropil	ENSG00000157150
Layer3_Neuropil	ENSG00000186448
Layer3_Neuropil	ENSG00000173421
Layer3_Neuropil	ENSG00000272202
Layer3_Neuropil	ENSG00000168309
Layer3_Neuropil	ENSG00000243295
Layer3_Neuropil	ENSG00000240405
Layer3_Neuropil	ENSG00000163421
Layer3_Neuropil	ENSG00000269028
Layer3_Neuropil	ENSG00000261364
Layer3_Neuropil	ENSG00000241295
Layer3_Neuropil	ENSG00000251011
Layer3_Neuropil	ENSG00000174564
Layer3_Neuropil	ENSG00000138271
Layer3_Neuropil	ENSG00000196549
Layer3_Neuropil	ENSG00000243368
Layer3_Neuropil	ENSG00000181092
Layer3_Neuropil	ENSG00000188001
Layer3_Neuropil	ENSG00000245748
Layer3_Neuropil	ENSG00000251152
Layer3_Neuropil	ENSG00000259959
Layer3_Neuropil	ENSG00000163453
Layer3_Neuropil	ENSG00000171201
Layer3_Neuropil	ENSG00000233860
Layer3_Neuropil	ENSG00000263923
Layer3_Neuropil	ENSG00000196616
Layer3_Neuropil	ENSG00000145358
Layer3_Neuropil	ENSG00000249509
Layer3_Neuropil	ENSG00000269893
Layer3_Neuropil	ENSG00000260091
Layer3_Neuropil	ENSG00000260303
Layer3_Neuropil	ENSG00000248319
Layer3_Neuropil	ENSG00000249742
Layer3_Neuropil	ENSG00000250971
Layer3_Neuropil	ENSG00000251168
Layer3_Neuropil	ENSG00000249166
Layer3_Neuropil	ENSG00000249069
Layer3_Neuropil	ENSG00000249364
Layer3_Neuropil	ENSG00000152939
Layer3_Neuropil	ENSG00000186468
Layer3_Neuropil	ENSG00000248708
Layer3_Neuropil	ENSG00000248202
Layer3_Neuropil	ENSG00000251293
Layer3_Neuropil	ENSG00000250603
Layer3_Neuropil	ENSG00000069011
Layer3_Neuropil	ENSG00000253305
Layer3_Neuropil	ENSG00000070808
Layer3_Neuropil	ENSG00000198624
Layer3_Neuropil	ENSG00000234511
Layer3_Neuropil	ENSG00000214894
Layer3_Neuropil	ENSG00000213719
Layer3_Neuropil	ENSG00000231852
Layer3_Neuropil	ENSG00000231500
Layer3_Neuropil	ENSG00000274259
Layer3_Neuropil	ENSG00000112559
Layer3_Neuropil	ENSG00000237686
Layer3_Neuropil	ENSG00000146166
Layer3_Neuropil	ENSG00000156508
Layer3_Neuropil	ENSG00000185002
Layer3_Neuropil	ENSG00000164434
Layer3_Neuropil	ENSG00000236548
Layer3_Neuropil	ENSG00000231842
Layer3_Neuropil	ENSG00000112306
Layer3_Neuropil	ENSG00000285441
Layer3_Neuropil	ENSG00000273084
Layer3_Neuropil	ENSG00000122548
Layer3_Neuropil	ENSG00000106004
Layer3_Neuropil	ENSG00000253187
Layer3_Neuropil	ENSG00000240990
Layer3_Neuropil	ENSG00000203446
Layer3_Neuropil	ENSG00000135218
Layer3_Neuropil	ENSG00000235450
Layer3_Neuropil	ENSG00000106258
Layer3_Neuropil	ENSG00000239480
Layer3_Neuropil	ENSG00000105974
Layer3_Neuropil	ENSG00000174697
Layer3_Neuropil	ENSG00000273319
Layer3_Neuropil	ENSG00000237254
Layer3_Neuropil	ENSG00000236795
Layer3_Neuropil	ENSG00000106538
Layer3_Neuropil	ENSG00000187268
Layer3_Neuropil	ENSG00000165192
Layer3_Neuropil	ENSG00000169239
Layer3_Neuropil	ENSG00000234191
Layer3_Neuropil	ENSG00000196741
Layer3_Neuropil	ENSG00000102313
Layer3_Neuropil	ENSG00000198157
Layer3_Neuropil	ENSG00000134595
Layer3_Neuropil	ENSG00000281508
Layer3_Neuropil	ENSG00000147378
Layer3_Neuropil	ENSG00000147403
Layer3_Neuropil	ENSG00000253805
Layer3_Neuropil	ENSG00000254319
Layer3_Neuropil	ENSG00000175445
Layer3_Neuropil	ENSG00000254109
Layer3_Neuropil	ENSG00000183729
Layer3_Neuropil	ENSG00000237807
Layer3_Neuropil	ENSG00000261618
Layer3_Neuropil	ENSG00000254060
Layer3_Neuropil	ENSG00000170323
Layer3_Neuropil	ENSG00000156482
Layer3_Neuropil	ENSG00000271930
Layer3_Neuropil	ENSG00000172164
Layer3_Neuropil	ENSG00000223697
Layer3_Neuropil	ENSG00000250571
Layer3_Neuropil	ENSG00000254548
Layer3_Neuropil	ENSG00000227917
Layer3_Neuropil	ENSG00000270372
Layer3_Neuropil	ENSG00000177076
Layer3_Neuropil	ENSG00000227071
Layer3_Neuropil	ENSG00000228352
Layer3_Neuropil	ENSG00000281491
Layer3_Neuropil	ENSG00000234506
Layer3_Neuropil	ENSG00000099139
Layer3_Neuropil	ENSG00000254473
Layer3_Neuropil	ENSG00000226206
Layer3_Neuropil	ENSG00000234323
Layer3_Neuropil	ENSG00000244115
Layer3_Neuropil	ENSG00000235865
Layer3_Neuropil	ENSG00000148303
Layer3_Neuropil	ENSG00000232268
Layer3_Neuropil	ENSG00000255390
Layer3_Neuropil	ENSG00000255823
Layer3_Neuropil	ENSG00000254401
Layer3_Neuropil	ENSG00000254486
Layer3_Neuropil	ENSG00000134339
Layer3_Neuropil	ENSG00000173432
Layer3_Neuropil	ENSG00000254542
Layer3_Neuropil	ENSG00000254508
Layer3_Neuropil	ENSG00000189057
Layer3_Neuropil	ENSG00000167996
Layer3_Neuropil	ENSG00000124935
Layer3_Neuropil	ENSG00000197745
Layer3_Neuropil	ENSG00000149735
Layer3_Neuropil	ENSG00000285094
Layer3_Neuropil	ENSG00000227467
Layer3_Neuropil	ENSG00000256633
Layer3_Neuropil	ENSG00000257038
Layer3_Neuropil	ENSG00000166391
Layer3_Neuropil	ENSG00000254459
Layer3_Neuropil	ENSG00000254422
Layer3_Neuropil	ENSG00000255337
Layer3_Neuropil	ENSG00000256916
Layer3_Neuropil	ENSG00000281655
Layer3_Neuropil	ENSG00000196954
Layer3_Neuropil	ENSG00000254990
Layer3_Neuropil	ENSG00000278768
Layer3_Neuropil	ENSG00000118181
Layer3_Neuropil	ENSG00000166250
Layer3_Neuropil	ENSG00000229206
Layer3_Neuropil	ENSG00000230322
Layer3_Neuropil	ENSG00000229190
Layer3_Neuropil	ENSG00000169126
Layer3_Neuropil	ENSG00000216937
Layer3_Neuropil	ENSG00000232682
Layer3_Neuropil	ENSG00000229569
Layer3_Neuropil	ENSG00000189129
Layer3_Neuropil	ENSG00000148671
Layer3_Neuropil	ENSG00000059573
Layer3_Neuropil	ENSG00000236662
Layer3_Neuropil	ENSG00000233340
Layer3_Neuropil	ENSG00000180066
Layer3_Neuropil	ENSG00000282080
Layer3_Neuropil	ENSG00000197614
Layer3_Neuropil	ENSG00000111215
Layer3_Neuropil	ENSG00000111341
Layer3_Neuropil	ENSG00000123104
Layer3_Neuropil	ENSG00000205592
Layer3_Neuropil	ENSG00000177119
Layer3_Neuropil	ENSG00000257657
Layer3_Neuropil	ENSG00000135447
Layer3_Neuropil	ENSG00000229117
Layer3_Neuropil	ENSG00000173401
Layer3_Neuropil	ENSG00000076555
Layer3_Neuropil	ENSG00000276308
Layer3_Neuropil	ENSG00000269980
Layer3_Neuropil	ENSG00000274670
Layer3_Neuropil	ENSG00000256223
Layer3_Neuropil	ENSG00000237361
Layer3_Neuropil	ENSG00000133112
Layer3_Neuropil	ENSG00000150361
Layer3_Neuropil	ENSG00000100439
Layer3_Neuropil	ENSG00000166090
Layer3_Neuropil	ENSG00000257185
Layer3_Neuropil	ENSG00000257831
Layer3_Neuropil	ENSG00000259083
Layer3_Neuropil	ENSG00000197776
Layer3_Neuropil	ENSG00000250548
Layer3_Neuropil	ENSG00000259093
Layer3_Neuropil	ENSG00000140009
Layer3_Neuropil	ENSG00000070778
Layer3_Neuropil	ENSG00000258598
Layer3_Neuropil	ENSG00000184601
Layer3_Neuropil	ENSG00000184507
Layer3_Neuropil	ENSG00000259469
Layer3_Neuropil	ENSG00000182718
Layer3_Neuropil	ENSG00000275332
Layer3_Neuropil	ENSG00000140488
Layer3_Neuropil	ENSG00000261762
Layer3_Neuropil	ENSG00000176371
Layer3_Neuropil	ENSG00000197696
Layer3_Neuropil	ENSG00000166819
Layer3_Neuropil	ENSG00000205923
Layer3_Neuropil	ENSG00000267072
Layer3_Neuropil	ENSG00000232258
Layer3_Neuropil	ENSG00000275445
Layer3_Neuropil	ENSG00000260517
Layer3_Neuropil	ENSG00000260626
Layer3_Neuropil	ENSG00000087250
Layer3_Neuropil	ENSG00000261302
Layer3_Neuropil	ENSG00000070915
Layer3_Neuropil	ENSG00000166509
Layer3_Neuropil	ENSG00000262294
Layer3_Neuropil	ENSG00000184811
Layer3_Neuropil	ENSG00000221882
Layer3_Neuropil	ENSG00000181856
Layer3_Neuropil	ENSG00000233223
Layer3_Neuropil	ENSG00000225751
Layer3_Neuropil	ENSG00000109061
Layer3_Neuropil	ENSG00000265263
Layer3_Neuropil	ENSG00000275152
Layer3_Neuropil	ENSG00000177469
Layer3_Neuropil	ENSG00000005102
Layer3_Neuropil	ENSG00000131095
Layer3_Neuropil	ENSG00000261886
Layer3_Neuropil	ENSG00000266341
Layer3_Neuropil	ENSG00000272763
Layer3_Neuropil	ENSG00000108821
Layer3_Neuropil	ENSG00000141219
Layer3_Neuropil	ENSG00000267535
Layer3_Neuropil	ENSG00000262768
Layer3_Neuropil	ENSG00000263970
Layer3_Neuropil	ENSG00000168461
Layer3_Neuropil	ENSG00000176194
Layer3_Neuropil	ENSG00000267239
Layer3_Neuropil	ENSG00000266573
Layer3_Neuropil	ENSG00000134762
Layer3_Neuropil	ENSG00000228835
Layer3_Neuropil	ENSG00000267097
Layer3_Neuropil	ENSG00000215472
Layer3_Neuropil	ENSG00000267699
Layer3_Neuropil	ENSG00000226995
Layer3_Neuropil	ENSG00000236985
Layer3_Neuropil	ENSG00000125850
Layer3_Neuropil	ENSG00000101435
Layer3_Neuropil	ENSG00000101439
Layer3_Neuropil	ENSG00000225056
Layer3_Neuropil	ENSG00000243543
Layer3_Neuropil	ENSG00000224565
Layer3_Neuropil	ENSG00000228340
Layer3_Neuropil	ENSG00000171858
Layer3_Neuropil	ENSG00000197766
Layer3_Neuropil	ENSG00000167676
Layer3_Neuropil	ENSG00000274447
Layer3_Neuropil	ENSG00000266913
Layer3_Neuropil	ENSG00000268199
Layer3_Neuropil	ENSG00000213988
Layer3_Neuropil	ENSG00000126251
Layer3_Neuropil	ENSG00000266973
Layer3_Neuropil	ENSG00000267437
Layer3_Neuropil	ENSG00000269148
Layer3_Neuropil	ENSG00000087086
Layer3_Neuropil	ENSG00000171487
Layer3_Neuropil	ENSG00000268182
Layer3_Neuropil	ENSG00000268163
Layer3_Neuropil	ENSG00000233070
Layer3_Neuropil	ENSG00000280418
Layer3_Neuropil	ENSG00000236540
Layer3_Neuropil	ENSG00000271093
Layer3_Neuropil	ENSG00000184459
Layer3_Neuropil	ENSG00000100341
Layer3_Neuropil	ENSG00000100312
Layer3_Neuropil	ENSG00000170262
Layer3_Neuropil	ENSG00000177398
Layer3_Neuropil	ENSG00000160180
Layer3_Neuropil	ENSG00000160182
Layer3_Neuropil	ENSG00000142173
Layer3_Neuropil	ENSG00000160307
Layer3_Neuropil	ENSG00000198888
Layer3_Neuropil	ENSG00000198763
Layer3_Neuropil	ENSG00000198804
Layer3_Neuropil	ENSG00000198712
Layer3_Neuropil	ENSG00000228253
Layer3_Neuropil	ENSG00000198899
Layer3_Neuropil	ENSG00000198938
Layer3_Neuropil	ENSG00000198840
Layer3_Neuropil	ENSG00000212907
Layer3_Neuropil	ENSG00000198886
Layer3_Neuropil	ENSG00000198786
Layer3_Neuropil	ENSG00000198727
Layer4_Neuropil	ENSG00000272426
Layer4_Neuropil	ENSG00000176092
Layer4_Neuropil	ENSG00000142694
Layer4_Neuropil	ENSG00000272100
Layer4_Neuropil	ENSG00000170989
Layer4_Neuropil	ENSG00000226715
Layer4_Neuropil	ENSG00000241720
Layer4_Neuropil	ENSG00000173218
Layer4_Neuropil	ENSG00000272715
Layer4_Neuropil	ENSG00000273136
Layer4_Neuropil	ENSG00000277199
Layer4_Neuropil	ENSG00000131781
Layer4_Neuropil	ENSG00000270882
Layer4_Neuropil	ENSG00000250734
Layer4_Neuropil	ENSG00000243364
Layer4_Neuropil	ENSG00000160789
Layer4_Neuropil	ENSG00000228606
Layer4_Neuropil	ENSG00000122223
Layer4_Neuropil	ENSG00000143196
Layer4_Neuropil	ENSG00000007933
Layer4_Neuropil	ENSG00000076258
Layer4_Neuropil	ENSG00000120341
Layer4_Neuropil	ENSG00000226862
Layer4_Neuropil	ENSG00000122180
Layer4_Neuropil	ENSG00000117280
Layer4_Neuropil	ENSG00000136634
Layer4_Neuropil	ENSG00000162894
Layer4_Neuropil	ENSG00000272823
Layer4_Neuropil	ENSG00000232679
Layer4_Neuropil	ENSG00000234478
Layer4_Neuropil	ENSG00000260698
Layer4_Neuropil	ENSG00000277462
Layer4_Neuropil	ENSG00000189181
Layer4_Neuropil	ENSG00000084734
Layer4_Neuropil	ENSG00000158125
Layer4_Neuropil	ENSG00000205221
Layer4_Neuropil	ENSG00000273063
Layer4_Neuropil	ENSG00000159374
Layer4_Neuropil	ENSG00000211598
Layer4_Neuropil	ENSG00000273073
Layer4_Neuropil	ENSG00000153086
Layer4_Neuropil	ENSG00000128655
Layer4_Neuropil	ENSG00000168542
Layer4_Neuropil	ENSG00000151687
Layer4_Neuropil	ENSG00000064012
Layer4_Neuropil	ENSG00000155749
Layer4_Neuropil	ENSG00000273209
Layer4_Neuropil	ENSG00000273466
Layer4_Neuropil	ENSG00000227252
Layer4_Neuropil	ENSG00000115648
Layer4_Neuropil	ENSG00000237940
Layer4_Neuropil	ENSG00000145040
Layer4_Neuropil	ENSG00000080200
Layer4_Neuropil	ENSG00000144821
Layer4_Neuropil	ENSG00000206531
Layer4_Neuropil	ENSG00000163611
Layer4_Neuropil	ENSG00000246022
Layer4_Neuropil	ENSG00000075785
Layer4_Neuropil	ENSG00000241544
Layer4_Neuropil	ENSG00000109743
Layer4_Neuropil	ENSG00000180613
Layer4_Neuropil	ENSG00000163623
Layer4_Neuropil	ENSG00000285458
Layer4_Neuropil	ENSG00000270720
Layer4_Neuropil	ENSG00000246090
Layer4_Neuropil	ENSG00000250195
Layer4_Neuropil	ENSG00000120519
Layer4_Neuropil	ENSG00000164120
Layer4_Neuropil	ENSG00000164342
Layer4_Neuropil	ENSG00000249352
Layer4_Neuropil	ENSG00000164326
Layer4_Neuropil	ENSG00000174132
Layer4_Neuropil	ENSG00000158402
Layer4_Neuropil	ENSG00000278946
Layer4_Neuropil	ENSG00000169247
Layer4_Neuropil	ENSG00000272463
Layer4_Neuropil	ENSG00000230648
Layer4_Neuropil	ENSG00000137203
Layer4_Neuropil	ENSG00000228412
Layer4_Neuropil	ENSG00000112293
Layer4_Neuropil	ENSG00000271755
Layer4_Neuropil	ENSG00000224157
Layer4_Neuropil	ENSG00000237080
Layer4_Neuropil	ENSG00000204092
Layer4_Neuropil	ENSG00000266680
Layer4_Neuropil	ENSG00000168830
Layer4_Neuropil	ENSG00000112214
Layer4_Neuropil	ENSG00000047936
Layer4_Neuropil	ENSG00000111860
Layer4_Neuropil	ENSG00000112306
Layer4_Neuropil	ENSG00000178199
Layer4_Neuropil	ENSG00000146477
Layer4_Neuropil	ENSG00000198670
Layer4_Neuropil	ENSG00000112486
Layer4_Neuropil	ENSG00000272968
Layer4_Neuropil	ENSG00000146574
Layer4_Neuropil	ENSG00000106541
Layer4_Neuropil	ENSG00000122592
Layer4_Neuropil	ENSG00000106100
Layer4_Neuropil	ENSG00000228878
Layer4_Neuropil	ENSG00000136250
Layer4_Neuropil	ENSG00000234183
Layer4_Neuropil	ENSG00000185811
Layer4_Neuropil	ENSG00000160862
Layer4_Neuropil	ENSG00000106400
Layer4_Neuropil	ENSG00000128563
Layer4_Neuropil	ENSG00000135253
Layer4_Neuropil	ENSG00000273419
Layer4_Neuropil	ENSG00000197150
Layer4_Neuropil	ENSG00000105982
Layer4_Neuropil	ENSG00000130675
Layer4_Neuropil	ENSG00000185960
Layer4_Neuropil	ENSG00000102174
Layer4_Neuropil	ENSG00000165164
